timestamp,household_id,num_occupants,house_size_sqft,num_appliances,outside_temp_celsius,heating_type,cooling_type,energy_consumption_kwh,monthly_income,has_solar_panels,smart_meter_installed,weekday,is_weekend,water_heater_type,washing_machine_usage_per_week,internet_connected_devices,avg_daily_usage_hours,notes,occupant_names,manual_override
2021-03-31,1505,,2985.0,19,4.3,Gas,ac,3.68,168134.0,1,0,Wednesday,0,electric,11,17,15.4, ,,Y
2021-04-01,1917,3.0,,11,-1.6,None,None,42.61,44654.0,1,1,Thursday,0,solar,14,2,7.4,peak hours,Unknown,Yes
2020-10-05,1319,3.0,3863.0,22,2.6,Gas,ac,39.92,,1,0,Monday,0,electric,12,3,5.8,Check meter,Unknown,Yes
2020-03-03,1552,3.0,706.0,9,-2.7,None,ac,18.0,196860.0,1,0,Tuesday,0,gas,13,19,5.8, ,,No
2020-03-02,1214,1.0,2524.0,17,5.1,Electrc,Fan,46.72,29650.0,0,1,Monday,0,gas,5,17,23.1,Check meter,Kumar,
2022-03-28,1070,2.0,793.0,7,,Electrc,ac,50.32,153524.0,1,1,Monday,0,solar,3,16,5.9,Check meter,"John, Mary",
2022-12-15,1567,5.0,2463.0,10,14.9,Electrc,Fan,9.72,64197.0,0,0,Thursday,0,gas,14,5,16.5, ,Unknown,N
2021-07-18,1918,6.0,2373.0,16,11.1,Gas,Fan,35.1,182291.0,1,0,Sunday,1,solar,0,2,6.1,Check meter,,Yes
2019-05-07,1235,2.0,2506.0,22,8.1,None,None,22.12,,0,0,Tuesday,0,solar,2,7,18.6,,Ali;Sara,N
2018-07-27,1280,2.0,2576.0,22,14.2,None,ac,-6.71,105773.0,1,1,Friday,0,gas,2,7,14.3, ,N/A,Yes
2022-04-12,1986,2.0,,8,15.3,Gas,ac,10.17,,1,1,Tuesday,0,gas,8,9,9.0,unknown,,Yes
2022-05-27,1616,1.0,2588.0,24,3.8,Gas,Fan,35.42,43062.0,0,0,Friday,0,electric,5,14,16.5,Check meter,Kumar,
2020-12-19,1901,6.0,1715.0,18,19.6,Electrc,ac,16.19,130663.0,0,1,Saturday,1,solar,6,16,11.4,Check meter,,
2019-03-06,1886,1.0,2891.0,18,11.7,None,None,46.56,174835.0,1,1,Wednesday,0,gas,12,12,7.9,,"John, Mary",Y
2020-09-11,1161,6.0,2272.0,5,18.0,Electrc,Fan,32.78,69317.0,0,1,Friday,0,gas,6,18,19.1,Check meter,Kumar,Yes
2022-08-08,1190,6.0,3363.0,15,14.7,None,None,61.83,142431.0,1,0,Monday,0,gas,1,8,12.3,unknown,Kumar,
2022-06-17,1008,1.0,3284.0,13,0.8,Gas,None,5.9,44293.0,0,0,Friday,0,electric,1,15,13.9, ,"John, Mary",Yes
2021-08-25,1059,6.0,1125.0,22,28.0,Gas,None,55.59,,0,1,Wednesday,0,electric,11,17,5.7,,Ali;Sara,Yes
2019-06-04,1892,2.0,777.0,9,14.9,Gas,None,46.12,112969.0,0,0,Tuesday,0,gas,4,12,15.7,,Unknown,Y
2019-08-14,1816,1.0,3926.0,14,11.3,None,None,27.6,122723.0,0,0,Wednesday,0,gas,13,11,14.8,,Unknown,Y
2020-11-16,1224,6.0,1028.0,19,20.8,None,None,51.73,62957.0,0,1,Monday,0,gas,11,12,19.2,Check meter,"John, Mary",No
2022-09-06,1818,3.0,2633.0,14,3.4,Electrc,Fan,28.22,26859.0,0,1,Tuesday,0,gas,12,10,14.1,normal usage,,Y
05/05/2022,1699,1.0,2424.0,20,-0.7,None,Fan,53.66,,0,1,Thursday,0,solar,12,3,21.0,unknown,"John, Mary",N
2018-07-18,1581,4.0,2864.0,8,20.6,Electrc,Fan,17.61,189587.0,1,0,Wednesday,0,electric,12,7,11.6,Check meter,Ali;Sara,N
2019-01-22,1804,1.0,2380.0,8,26.5,Gas,ac,32.47,114575.0,1,0,Tuesday,0,electric,1,5,19.2,unknown,N/A,N
2018-12-15,1286,1.0,,12,17.9,Gas,None,28.42,36568.0,1,0,Saturday,1,electric,3,6,9.6,,N/A,Yes
2020-08-17,1993,1.0,1192.0,10,23.1,None,Fan,10.66,172454.0,1,1,Monday,0,solar,0,8,21.4,,,
2019-11-24,1168,6.0,1860.0,15,2.3,None,None,16.71,74199.0,1,0,Sunday,1,electric,8,5,11.7,Check meter,,
2022-04-09,1061,1.0,1362.0,17,11.4,None,ac,33.27,,0,1,Saturday,1,electric,10,9,19.0,Check meter,"John, Mary",Y
2019-01-13,1348,4.0,3716.0,23,,Electrc,None,27.22,124530.0,0,0,Sunday,1,solar,7,13,20.3, ,Ali;Sara,Y
2020-06-17,1441,5.0,2862.0,15,25.3,None,Fan,34.76,125622.0,0,1,Wednesday,0,electric,1,14,8.1,peak hours,,Yes
04/07/2020,1013,1.0,724.0,6,19.9,Electrc,None,17.26,148763.0,0,1,Saturday,1,gas,8,11,20.2,Check meter,Unknown,No
2022-05-01,1163,3.0,3994.0,7,25.3,None,Fan,14.53,135337.0,0,0,Sunday,1,gas,6,18,10.5,,,
2019-06-11,1419,4.0,3625.0,19,8.8,None,ac,21.65,164235.0,0,1,Tuesday,0,gas,8,14,16.3,,"John, Mary",N
2021-03-22,1756,5.0,2417.0,17,3.7,Gas,None,33.71,52711.0,0,1,Monday,0,solar,3,6,14.9,,Unknown,Yes
04/01/2020,1846,6.0,2467.0,14,28.3,Electrc,ac,26.85,53443.0,0,0,Saturday,1,solar,10,3,16.1,Check meter,"John, Mary",Yes
2018-07-25,1519,1.0,,9,15.3,None,Fan,23.57,167398.0,0,0,Wednesday,0,electric,14,10,20.0,unknown,,No
2019-03-31,1665,5.0,2339.0,15,25.6,Gas,ac,40.15,32150.0,0,0,Sunday,1,electric,3,9,20.8,peak hours,Kumar,N
2021-07-20,1547,3.0,567.0,18,,None,Fan,36.69,37026.0,0,0,Tuesday,0,gas,14,9,9.8,,Kumar,Yes
2021-06-13,1559,4.0,2142.0,24,37.0,Electrc,ac,36.79,73644.0,0,0,Sunday,1,solar,1,18,8.6,unknown,N/A,
2022-10-30,1596,4.0,3905.0,19,26.8,None,Fan,28.86,113145.0,0,0,Sunday,1,electric,11,2,6.6,,Kumar,
2019-06-05,1027,6.0,1520.0,17,13.4,Gas,ac,19.29,,1,0,Wednesday,0,gas,4,18,18.4,,"John, Mary",Y
2022-08-29,1707,6.0,1600.0,7,15.2,None,ac,11.14,116879.0,1,0,Monday,0,electric,13,14,14.0,peak hours,Ali;Sara,Yes
2020-10-13,1445,6.0,2062.0,13,15.2,None,None,25.15,103518.0,0,1,Tuesday,0,gas,11,3,7.8,,Ali;Sara,Yes
2020-08-13,1207,5.0,3403.0,12,3.6,Electrc,ac,31.67,144912.0,1,1,Thursday,0,gas,1,5,14.2,unknown,Unknown,N
2019-12-27,1469,1.0,3726.0,19,,Electrc,Fan,43.06,62625.0,0,0,Friday,0,electric,6,10,23.7,,N/A,Yes
2020-10-10,1715,2.0,3643.0,5,9.4,Gas,ac,25.69,91612.0,1,1,Saturday,1,gas,10,14,15.6,unknown,Kumar,
2019-05-16,1975,4.0,2024.0,6,17.3,None,ac,12.26,87514.0,1,0,Thursday,0,electric,3,12,21.6, ,Kumar,No
2018-04-27,1818,2.0,1970.0,13,,Gas,None,9.67,51888.0,1,0,Friday,0,electric,8,19,6.7,normal usage,,
21/01/2019,1103,4.0,2215.0,21,13.5,Electrc,Fan,33.08,199685.0,0,1,Monday,0,electric,6,17,22.1,peak hours,Kumar,Y
2021-09-29,1741,6.0,2082.0,13,11.3,Gas,None,41.98,151850.0,0,0,Wednesday,0,gas,1,4,15.6,Check meter,,No
2019-08-07,1425,1.0,1882.0,5,,None,Fan,10.15,92964.0,1,0,Wednesday,0,solar,7,7,15.3,,,No
2019-01-30,1100,1.0,1800.0,12,29.7,None,ac,47.34,149861.0,0,1,Wednesday,0,solar,8,13,7.6, ,,Y
2020-12-23,1540,4.0,3430.0,9,26.0,Electrc,None,12.73,88418.0,0,0,Wednesday,0,electric,5,3,13.7,Check meter,N/A,
2022-10-07,1638,,,15,1.9,Gas,None,19.32,113974.0,1,0,Friday,0,gas,3,10,14.2,,Kumar,
2019-12-22,1849,6.0,,10,14.5,None,None,45.37,127103.0,1,0,Sunday,1,solar,5,11,7.7,Check meter,,Y
2018-03-13,1521,1.0,3518.0,21,12.0,Gas,Fan,22.76,191582.0,1,1,Tuesday,0,solar,2,14,11.4,peak hours,Unknown,No
2022-12-18,1105,1.0,,22,8.5,Gas,Fan,27.85,172963.0,1,0,Sunday,1,solar,13,19,21.7,,Kumar,Y
2018-10-01,1678,3.0,1742.0,22,36.5,Electrc,None,35.93,192176.0,0,0,Monday,0,gas,10,9,5.6,peak hours,Kumar,
2021-09-05,1977,,2205.0,9,9.7,Gas,ac,47.89,184830.0,1,0,Sunday,1,electric,3,7,14.9,,Ali;Sara,N
2018-12-04,1768,3.0,2401.0,9,10.4,Electrc,Fan,28.68,39106.0,0,1,Tuesday,0,gas,9,12,19.9,,Unknown,N
2021-10-21,1806,1.0,2467.0,23,32.5,Gas,ac,31.65,144591.0,1,1,Thursday,0,gas,6,8,23.4,,,
2022-02-27,1276,1.0,3699.0,17,24.7,Electrc,Fan,27.45,31604.0,0,0,Sunday,1,gas,4,10,17.5,normal usage,,Y
2019-08-30,1064,5.0,2747.0,11,10.6,None,Fan,9.11,72220.0,0,1,Friday,0,gas,6,13,5.8,peak hours,,
15/06/2018,1782,5.0,2879.0,18,22.6,Gas,None,49.27,119414.0,0,0,Friday,0,gas,11,3,18.7, ,,
2022-04-17,1899,6.0,3094.0,12,,None,Fan,-13.92,42831.0,0,1,Sunday,1,gas,7,3,18.9,,"John, Mary",N
2018-01-11,1187,1.0,2179.0,7,13.3,Electrc,Fan,34.54,105982.0,0,0,Thursday,0,solar,7,10,15.2,Check meter,Kumar,N
2021-08-17,1316,6.0,1815.0,8,,Gas,Fan,47.2,41440.0,1,0,Tuesday,0,gas,11,2,12.2, ,Ali;Sara,Yes
2019-12-30,1915,6.0,,14,-9.3,None,None,49.49,174228.0,0,0,Monday,0,electric,10,1,13.4,,Kumar,No
2020-03-11,1137,6.0,1230.0,8,0.8,Electrc,ac,17.55,25322.0,1,1,Wednesday,0,electric,3,3,23.0,unknown,Unknown,Yes
2018-04-12,1342,6.0,1067.0,22,4.0,Electrc,ac,35.98,152352.0,1,0,Thursday,0,solar,3,14,21.9,,Ali;Sara,Y
2021-12-19,1104,4.0,3204.0,16,19.2,Gas,None,16.98,33958.0,0,1,Sunday,1,electric,10,14,10.4,unknown,Ali;Sara,N
2021-11-16,1545,4.0,2951.0,24,,None,ac,19.69,105224.0,1,0,Tuesday,0,gas,2,4,6.4,normal usage,,Y
2020-02-18,1379,,2248.0,24,,Electrc,None,47.14,84076.0,1,0,Tuesday,0,electric,1,5,19.2,normal usage,"John, Mary",
2018-08-02,1109,4.0,2129.0,19,3.0,Gas,ac,31.17,32661.0,0,0,Thursday,0,solar,0,8,15.1,normal usage,"John, Mary",N
2022-09-11,1943,1.0,3165.0,17,32.9,None,None,33.92,,1,0,Sunday,1,solar,3,15,17.2,,,N
2021-01-16,1544,5.0,1095.0,16,31.9,Gas,None,42.86,100993.0,1,1,Saturday,1,electric,4,14,22.9,,,
26/04/2022,1353,2.0,1147.0,12,15.4,Gas,Fan,46.03,168066.0,0,1,Tuesday,0,gas,4,7,22.9,,Kumar,N
2019-02-05,1742,3.0,2693.0,13,8.1,None,ac,27.28,122565.0,0,1,Tuesday,0,electric,3,5,20.8,Check meter,Unknown,
2019-08-11,1316,4.0,3308.0,24,8.7,None,ac,5.04,26301.0,1,0,Sunday,1,solar,3,16,10.0,normal usage,"John, Mary",Yes
07/06/2020,1265,4.0,2053.0,13,17.0,Gas,ac,25.56,23687.0,0,0,Sunday,1,gas,13,14,20.2,unknown,"John, Mary",No
05/12/2020,1693,5.0,,21,33.8,None,Fan,39.28,127791.0,0,1,Saturday,1,solar,10,11,21.1,unknown,,N
2022-08-23,1851,4.0,624.0,5,14.1,None,None,6.52,120634.0,0,0,Tuesday,0,gas,1,13,5.0,unknown,Unknown,No
2022-01-26,1064,1.0,2037.0,10,-0.8,Gas,ac,22.6,55427.0,1,0,Wednesday,0,solar,14,14,12.8,peak hours,Unknown,
2019-08-15,1332,1.0,1855.0,11,34.0,Electrc,Fan,23.87,165792.0,1,1,Thursday,0,electric,7,1,10.9,peak hours,"John, Mary",
2021-08-26,1512,2.0,979.0,13,11.0,Electrc,ac,33.55,139285.0,0,1,Thursday,0,gas,1,17,21.0,,"John, Mary",No
2021-01-14,1132,2.0,1501.0,14,29.5,Electrc,None,20.42,140480.0,1,0,Thursday,0,solar,10,8,7.0,normal usage,,
2018-04-02,1591,2.0,1211.0,8,,Electrc,ac,30.67,48259.0,1,1,Monday,0,solar,4,16,16.8,Check meter,Ali;Sara,
2022-08-11,1782,1.0,2470.0,20,13.5,None,None,12.77,60334.0,0,0,Thursday,0,solar,8,7,14.7,,Kumar,
2019-11-04,1752,6.0,3262.0,16,24.7,None,None,37.16,165374.0,1,1,Monday,0,electric,12,18,22.6,peak hours,N/A,Y
2019-12-15,1539,6.0,1921.0,13,,None,Fan,36.4,24408.0,0,1,Sunday,1,electric,4,13,14.0,,"John, Mary",
2020-07-24,1734,2.0,2317.0,7,12.1,Gas,None,80.44,152803.0,0,0,Friday,0,solar,0,7,6.5,Check meter,,Yes
2018-08-30,1534,2.0,1314.0,13,9.7,Gas,None,14.9,77107.0,0,0,Thursday,0,solar,8,10,21.9,,N/A,
2018-01-02,1495,1.0,3601.0,21,13.0,Electrc,Fan,23.79,40995.0,1,1,Tuesday,0,electric,9,3,16.4, ,Unknown,Y
2018-08-13,1620,5.0,555.0,18,20.5,Gas,None,49.67,168442.0,0,1,Monday,0,electric,8,1,17.7,normal usage,Kumar,Yes
2020-03-11,1618,4.0,2154.0,9,20.4,Gas,ac,6.04,104280.0,1,1,Wednesday,0,gas,10,12,18.7,peak hours,"John, Mary",No
2022-11-04,1656,3.0,631.0,5,,Gas,Fan,71.22,121253.0,0,0,Friday,0,solar,0,10,20.7,Check meter,,
2019-08-12,1368,6.0,730.0,5,9.6,None,Fan,22.56,191678.0,0,1,Monday,0,electric,12,7,19.0,peak hours,,
26/04/2018,1865,6.0,894.0,7,11.4,Electrc,None,7.01,109407.0,1,0,Thursday,0,solar,2,10,9.9,unknown,,Yes
2022-08-17,1908,1.0,3723.0,13,20.9,Gas,ac,36.48,106435.0,1,1,Wednesday,0,gas,8,4,23.2,peak hours,Unknown,
2020-07-06,1909,,1481.0,10,1.0,Gas,Fan,30.84,141868.0,0,0,Monday,0,gas,1,19,7.8,normal usage,Ali;Sara,
2021-01-31,1650,3.0,3510.0,13,,Gas,ac,15.04,74346.0,1,0,Sunday,1,solar,1,17,12.9,,,
2018-07-13,1795,,1432.0,8,3.7,Electrc,None,20.07,39828.0,1,0,Friday,0,electric,6,6,15.1,,,Y
2021-04-04,1809,2.0,2029.0,24,17.5,None,Fan,40.18,72552.0,1,0,Sunday,1,gas,12,1,6.0,Check meter,,N
2020-05-20,1991,3.0,1909.0,23,26.1,None,ac,10.3,73191.0,0,0,Wednesday,0,solar,6,16,7.4,normal usage,,No
2018-03-31,1098,4.0,3455.0,9,2.7,Gas,None,39.83,184873.0,0,1,Saturday,1,electric,3,16,8.6,,,Y
2022-09-06,1316,4.0,1032.0,9,17.4,Gas,None,20.01,151521.0,1,1,Tuesday,0,solar,4,12,21.5,Check meter,"John, Mary",Y
02/05/2018,1122,6.0,1464.0,18,13.1,Gas,Fan,69.53,176311.0,1,0,Wednesday,0,solar,8,12,16.4,Check meter,,Y
2018-05-23,1319,,2995.0,14,5.2,Gas,None,52.97,190338.0,0,0,Wednesday,0,electric,12,7,6.9,Check meter,,Yes
2020-09-20,1798,4.0,2673.0,20,2.8,Electrc,Fan,10.79,47553.0,0,1,Sunday,1,solar,10,5,18.9,peak hours,Ali;Sara,No
2018-04-16,1592,4.0,,10,7.9,Electrc,None,23.91,63441.0,0,0,Monday,0,solar,5,16,13.7,Check meter,,N
2020-06-05,1494,2.0,3241.0,24,,Gas,None,43.41,146579.0,1,0,Friday,0,electric,12,2,8.0,unknown,Kumar,No
2019-03-04,1456,6.0,3036.0,18,12.9,Electrc,None,-14.19,166048.0,1,0,Monday,0,solar,14,16,15.7, ,N/A,
2021-08-21,1521,1.0,,22,10.7,Gas,Fan,16.25,121892.0,1,0,Saturday,1,electric,1,13,12.3, ,"John, Mary",Y
2018-11-13,1519,6.0,3438.0,13,19.2,None,Fan,22.78,147386.0,0,1,Tuesday,0,electric,10,9,17.3,unknown,"John, Mary",N
2019-09-27,1916,,2993.0,11,23.1,None,ac,7.05,99089.0,1,0,Friday,0,gas,6,7,23.6, ,N/A,
2018-01-09,1716,6.0,,22,-0.3,Gas,None,30.23,23172.0,0,1,Tuesday,0,gas,13,4,18.8, ,Unknown,N
2020-02-13,1314,3.0,3920.0,14,12.5,None,ac,23.75,159493.0,1,1,Thursday,0,solar,9,8,14.7,peak hours,Kumar,Yes
2021-01-01,1945,1.0,3055.0,6,5.5,None,Fan,17.43,38176.0,1,1,Friday,0,solar,13,11,16.6, ,N/A,
14/10/2021,1708,3.0,3004.0,17,4.1,Electrc,ac,50.96,26723.0,0,1,Thursday,0,solar,14,11,19.7,normal usage,Kumar,Yes
2018-08-11,1709,2.0,3533.0,10,-0.7,None,ac,42.69,48208.0,0,1,Saturday,1,electric,4,15,9.4,Check meter,,
2021-12-10,1541,2.0,884.0,13,-1.4,Gas,ac,42.48,159020.0,0,0,Friday,0,electric,8,14,7.6,,"John, Mary",Y
2019-07-07,1478,,1211.0,24,9.8,None,Fan,30.47,60853.0,0,1,Sunday,1,gas,12,6,15.9,Check meter,,Yes
2021-10-25,1912,5.0,3476.0,12,18.9,Gas,Fan,34.98,70073.0,0,0,Monday,0,gas,10,19,19.2,Check meter,,
2019-12-17,1970,2.0,1971.0,14,18.9,Electrc,ac,55.72,148086.0,0,1,Tuesday,0,solar,1,13,13.0,normal usage,Ali;Sara,
2021-07-11,1019,2.0,3686.0,20,4.5,Electrc,None,12.31,72868.0,1,1,Sunday,1,electric,6,12,8.7,,,
2022-09-10,1559,3.0,2999.0,19,3.5,None,ac,14.61,149928.0,0,1,Saturday,1,electric,4,2,17.1,,Kumar,
2021-09-03,1968,,1153.0,17,17.4,None,ac,46.52,,0,0,Friday,0,electric,0,19,17.9,,"John, Mary",Yes
2021-01-12,1129,1.0,1642.0,22,10.7,Gas,ac,38.08,90723.0,1,0,Tuesday,0,gas,0,11,20.0, ,N/A,Yes
2021-09-03,1292,,1616.0,10,,Gas,Fan,21.38,79609.0,0,0,Friday,0,gas,11,7,16.1, ,N/A,
2018-04-21,1896,2.0,,24,3.9,Electrc,None,36.77,56429.0,1,1,Saturday,1,electric,13,3,12.0,unknown,Unknown,
2018-09-08,1131,3.0,2108.0,13,-3.6,Gas,ac,13.0,150817.0,0,0,Saturday,1,electric,13,3,9.2,peak hours,"John, Mary",No
18/01/2019,1355,3.0,1037.0,22,21.1,Electrc,None,36.06,181886.0,0,0,Friday,0,electric,0,11,5.8,,N/A,No
2018-01-07,1053,4.0,1956.0,11,-3.9,None,Fan,19.82,,1,0,Sunday,1,solar,4,2,12.6,peak hours,N/A,Yes
04/04/2019,1889,5.0,2397.0,9,0.5,Electrc,None,52.94,158034.0,1,1,Thursday,0,electric,0,10,19.6,peak hours,Ali;Sara,
2021-01-12,1792,3.0,2692.0,15,8.3,Gas,Fan,34.76,84985.0,1,1,Tuesday,0,electric,8,4,19.3,unknown,Kumar,
2018-07-27,1386,6.0,1591.0,17,12.2,Electrc,Fan,30.22,26145.0,1,0,Friday,0,gas,10,16,22.9,,,N
2020-06-18,1264,3.0,1199.0,7,21.0,Gas,Fan,25.74,179656.0,1,1,Thursday,0,electric,8,16,5.3,peak hours,Unknown,
2021-11-14,1981,6.0,2401.0,5,4.9,Gas,None,34.6,81933.0,0,1,Sunday,1,gas,7,5,8.4,Check meter,,Y
2021-08-30,1214,4.0,2678.0,8,28.2,Electrc,Fan,42.83,129375.0,0,1,Monday,0,gas,14,1,17.6, ,,
2018-01-22,1459,2.0,1232.0,23,-0.2,None,ac,25.87,89697.0,1,0,Monday,0,gas,4,9,15.3,,Unknown,No
14/02/2019,1457,3.0,1804.0,22,11.3,None,Fan,59.58,161510.0,1,0,Thursday,0,electric,8,3,18.6,,Ali;Sara,Yes
13/06/2020,1801,4.0,,10,23.3,Gas,ac,27.66,,0,1,Saturday,1,solar,1,13,12.4,,Unknown,Y
2019-05-30,1042,1.0,2175.0,14,23.8,None,None,38.28,24839.0,1,1,Thursday,0,solar,11,3,11.7,peak hours,"John, Mary",
2021-02-24,1585,4.0,1012.0,11,-14.6,None,Fan,35.17,118675.0,0,1,Wednesday,0,electric,11,9,18.3,normal usage,,N
2020-03-19,1861,5.0,3187.0,16,42.1,Electrc,None,-5.23,107867.0,1,0,Thursday,0,gas,2,9,12.8,,Kumar,Y
2022-09-20,1277,5.0,500.0,12,11.8,None,Fan,45.5,38743.0,0,1,Tuesday,0,gas,12,13,9.9,,Unknown,
2020-05-23,1837,2.0,2465.0,17,17.8,None,Fan,65.59,162711.0,1,0,Saturday,1,solar,13,17,10.7,peak hours,Unknown,No
2018-01-14,1753,6.0,931.0,22,11.7,Gas,Fan,36.11,176544.0,0,0,Sunday,1,electric,12,9,9.2, ,N/A,
28/08/2020,1129,2.0,2938.0,18,36.4,None,ac,35.82,158593.0,0,0,Friday,0,gas,2,12,5.2,Check meter,Ali;Sara,Yes
2020-09-04,1349,6.0,1789.0,15,,Electrc,None,33.96,132168.0,0,0,Friday,0,electric,3,6,18.1,,,Yes
2020-10-10,1705,6.0,898.0,14,36.1,Gas,Fan,14.84,87682.0,1,0,Saturday,1,electric,1,3,19.0,,,Yes
2020-11-01,1543,6.0,1307.0,10,19.7,Gas,Fan,30.66,34752.0,0,1,Sunday,1,solar,11,11,20.0, ,N/A,Y
28/03/2018,1105,6.0,1779.0,17,24.1,Electrc,Fan,33.21,107428.0,0,1,Wednesday,0,gas,11,13,8.4,unknown,Kumar,
2022-03-28,1911,5.0,2942.0,14,4.6,Gas,ac,42.04,110538.0,1,1,Monday,0,electric,9,14,22.4, ,"John, Mary",Y
2020-06-27,1715,5.0,1451.0,16,12.4,Gas,ac,36.27,77738.0,1,1,Saturday,1,solar,3,15,11.3,unknown,,N
2022-04-10,1000,,2721.0,5,24.1,Gas,None,38.18,168511.0,1,0,Sunday,1,gas,0,15,22.0,,Kumar,N
2021-08-17,1756,5.0,1568.0,22,18.2,None,ac,24.13,180810.0,1,1,Tuesday,0,gas,6,17,10.2,,"John, Mary",
2021-06-20,1583,2.0,1354.0,17,16.1,None,ac,47.17,163109.0,0,1,Sunday,1,solar,4,14,5.8,,Kumar,Y
2018-05-02,1431,5.0,3712.0,8,,Electrc,ac,51.78,186491.0,0,0,Wednesday,0,solar,3,16,14.8,,Unknown,Yes
2021-03-16,1305,2.0,3086.0,10,26.7,Electrc,None,34.6,99056.0,1,0,Tuesday,0,gas,1,10,15.1, ,Kumar,
2022-05-10,1908,1.0,1244.0,22,,None,ac,35.4,29073.0,0,0,Tuesday,0,solar,12,17,22.1,,Kumar,
2020-01-20,1526,5.0,3268.0,9,25.4,Electrc,Fan,20.33,108842.0,1,0,Monday,0,electric,12,16,17.7,,Ali;Sara,
2021-10-11,1052,2.0,2597.0,22,17.9,Gas,Fan,39.1,192314.0,0,1,Monday,0,solar,11,14,20.7,Check meter,Ali;Sara,
2019-11-16,1939,6.0,3632.0,9,15.1,Electrc,Fan,29.88,150748.0,0,1,Saturday,1,electric,7,13,21.2,Check meter,Kumar,N
2022-10-23,1519,4.0,,11,,Gas,None,23.08,160363.0,1,0,Sunday,1,electric,11,4,14.3,unknown,Unknown,Y
2022-07-13,1329,,3840.0,13,24.4,Electrc,ac,25.25,88620.0,1,1,Wednesday,0,solar,14,3,22.3,,N/A,Yes
2018-11-05,1557,3.0,,7,6.1,Electrc,ac,32.09,159614.0,0,0,Monday,0,electric,11,3,18.8,unknown,,No
2019-11-26,1324,,3728.0,16,18.2,Gas,Fan,31.65,124984.0,0,0,Tuesday,0,solar,2,15,7.1,,N/A,
2018-10-15,1113,6.0,3144.0,24,,Electrc,Fan,51.07,122365.0,1,0,Monday,0,electric,4,4,9.7, ,Unknown,
2018-11-03,1146,,,18,8.3,Gas,Fan,21.54,184643.0,1,1,Saturday,1,gas,2,16,7.0,,,No
2022-06-06,1165,5.0,775.0,12,24.0,Electrc,Fan,37.32,,0,0,Monday,0,solar,11,1,16.1,unknown,,Yes
2020-07-02,1378,1.0,3602.0,16,22.2,Electrc,Fan,14.91,22358.0,0,0,Thursday,0,solar,9,5,9.2,,"John, Mary",No
2022-10-13,1138,4.0,507.0,11,10.8,Gas,None,14.29,157251.0,0,0,Thursday,0,gas,6,8,22.9,normal usage,"John, Mary",Yes
2019-10-24,1628,2.0,1214.0,13,1.4,Electrc,Fan,1.94,113338.0,0,0,Thursday,0,gas,3,6,22.0,Check meter,,Yes
2019-07-03,1298,6.0,2458.0,16,20.9,Gas,ac,46.2,29611.0,1,1,Wednesday,0,gas,11,3,20.1,unknown,N/A,No
2021-10-07,1275,4.0,2580.0,8,34.6,Gas,ac,44.36,29417.0,1,0,Thursday,0,gas,13,5,21.7,normal usage,N/A,N
2018-11-08,1915,1.0,1309.0,9,17.6,Gas,None,-10.36,48636.0,0,1,Thursday,0,solar,8,14,21.0, ,Unknown,Y
2020-05-22,1788,,1972.0,13,,None,None,32.44,78540.0,1,1,Friday,0,electric,0,11,8.3, ,Unknown,N
2020-12-18,1849,4.0,1427.0,11,3.3,None,Fan,23.45,114085.0,1,1,Friday,0,gas,12,5,6.7,unknown,,N
2022-07-25,1824,,1361.0,18,14.5,Electrc,ac,34.42,164344.0,0,0,Monday,0,gas,4,2,18.3, ,Ali;Sara,
12/07/2020,1177,2.0,536.0,24,13.9,Gas,Fan,31.42,168999.0,0,1,Sunday,1,solar,4,19,11.5,unknown,Kumar,
2022-10-04,1841,3.0,2581.0,21,6.1,Gas,None,26.67,43370.0,1,1,Tuesday,0,electric,14,16,16.9,unknown,,
2020-01-25,1353,5.0,954.0,5,19.4,Electrc,Fan,14.25,,1,0,Saturday,1,electric,10,8,17.0,,,N
2018-02-04,1153,1.0,943.0,19,19.0,Gas,ac,20.18,124336.0,1,0,Sunday,1,solar,12,17,21.3,peak hours,,N
2019-03-21,1925,5.0,3808.0,19,12.1,Electrc,None,20.1,50117.0,1,0,Thursday,0,solar,13,2,8.1,normal usage,Unknown,Yes
03/04/2018,1200,3.0,711.0,5,14.9,None,Fan,24.22,190222.0,1,1,Tuesday,0,electric,6,9,21.8,peak hours,N/A,N
2021-05-15,1877,1.0,3711.0,19,,None,ac,42.12,193736.0,1,1,Saturday,1,electric,0,12,11.2,,Unknown,N
2018-12-19,1114,1.0,,6,8.8,Gas,None,56.02,70574.0,1,0,Wednesday,0,solar,12,13,21.9,normal usage,,Y
2020-06-21,1670,3.0,3155.0,8,3.7,Gas,Fan,18.24,88178.0,0,1,Sunday,1,gas,7,15,8.9,Check meter,N/A,Y
2021-09-17,1553,,2229.0,21,3.4,Electrc,Fan,40.05,83996.0,0,1,Friday,0,gas,6,1,8.0,,Unknown,
2020-05-11,1758,1.0,1481.0,20,17.5,Electrc,Fan,0.42,89705.0,0,0,Monday,0,electric,7,3,16.7,peak hours,,No
2022-10-15,1067,,2908.0,22,-10.4,Electrc,Fan,4.39,184635.0,1,0,Saturday,1,solar,13,19,22.2,normal usage,,
2018-06-08,1444,4.0,2851.0,20,9.9,Electrc,None,32.46,102404.0,0,1,Friday,0,gas,14,11,14.2,normal usage,N/A,No
